Key,Value
T_SCENARIO_2017_APOCALYPSE_PHASE_02_QUEST_02A_DESC,"We need a windmill to process the wheat to flour, my Lord. In these difficult times, we need to adapt our food production, my Liege!"
T_SCENARIO_2017_APOCALYPSE_PHASE_02_QUEST_02B_DESC,"To produce bread, we need to order the construction of a bakery, my Lord."
T_SCENARIO_2017_APOCALYPSE_PHASE_02_QUEST_02C_DESC,Now it is time to stock up on bread. We need to feed the town. The last thing we need is a starving population.
T_SCENARIO_2017_APOCALYPSE_PHASE_02_START,"My Lord, the livestock... all the animals, and the fish in the river… they are all dying! What is going on here?"
T_SCENARIO_2017_APOCALYPSE_PHASE_03_QUEST_03A_DESC,"The church is on fire, Governor. The Lord has abandoned us! You must help us…"
T_SCENARIO_2017_APOCALYPSE_PHASE_03_QUEST_03B_DESC,"I did some research in the church and found documents that might help us, my Liege.\n\nBut now the church is unsafe to enter and I cannot reach my documents."
T_SCENARIO_2017_APOCALYPSE_PHASE_03_QUEST_03B_SUCCESS,Thank you my Liege. Here have a look at these documents. Once there was an ancient cemetery were now our humble town is standing.
T_SCENARIO_2017_APOCALYPSE_PHASE_03_QUEST_03B_SUCCESS_A,"There was once a special adviser at court. He was a soothsayer, but he understood pagan magic and such things. He went crazy and tried to poison the King, so he was imprisoned.\n\nI will contact the King. Maybe he lets us talk to the man."
T_SCENARIO_2017_APOCALYPSE_PHASE_03_QUEST_03B_TITLE,Repair the church.
T_SCENARIO_2017_APOCALYPSE_PHASE_03_QUEST_03C_CLIENT,"The king won't help us, we need to take matters in our own hands and free the soothsayer."
T_SCENARIO_2017_APOCALYPSE_PHASE_03_QUEST_03C_DESC,My Lord! The townies are in panic! We have to show some military presence to calm them down.
T_SCENARIO_2017_APOCALYPSE_PHASE_03_QUEST_03C_KING,"Governor, I will not release this vile and treacherous man from my prison. I don't care about your curse, this man tried to kill me. He will rot in prison."
T_SCENARIO_2017_APOCALYPSE_PHASE_03_QUEST_03D_BANDIT,"Goddammit Governor... why do you attack us? I know we robbed you countless times, but this..."
T_SCENARIO_2017_APOCALYPSE_PHASE_03_QUEST_03D_BANDIT_02,"We witnessed the curse firsthand, Governor. Us bandits can't rob wealthy merchants when things like that are happening in the neighborhood.\n\nWe will help you get that guy out of prison..."
T_SCENARIO_2017_APOCALYPSE_PHASE_03_QUEST_03D_DESC,"There is a bandit camp near our town, my Lord. Maybe can 'persuade' them to help us free the soothsayer from prison.\n\nThat man must have some answers! Order the attack on that camp, to initiate a small… ahem… 'negotiation'."
T_SCENARIO_2017_APOCALYPSE_PHASE_03_QUEST_03D_SUCCESS,"What a wonderful victory over the bandits, my Liege. Now let's have a talk with them…\n\nMaybe they help us break the curse."
T_SCENARIO_2017_APOCALYPSE_PHASE_03_START,"It seems to be the wrath of heaven, my Lord. The farmers report that we have a drought!"
T_SCENARIO_2017_APOCALYPSE_PHASE_04_QUEST_04A_DESC,"Preparations for the raid on the prison may need some military grade equipment, some proper training grounds and provisions. Let's start with an armory, shall we?"
T_SCENARIO_2017_APOCALYPSE_PHASE_04_QUEST_04B_DESC,"My men need to train for the prison raid, Governor. If you really want to go through with this, we need some place to train."
T_SCENARIO_2017_APOCALYPSE_PHASE_04_QUEST_04B_TITLE,Build an archery contest ground.
T_SCENARIO_2017_APOCALYPSE_PHASE_04_QUEST_04C_DESC,"Governor, I think something to eat and drink would be great, at least for the leader of the raid party, ME!"
T_SCENARIO_2017_APOCALYPSE_PHASE_04_QUEST_04C_TITLE,Deliver provisions.
T_SCENARIO_2017_APOCALYPSE_PHASE_04_QUEST_04D_DESC,"It is time for some equipment, Governor. Those wooden swords and axes we normally use will be useless against the prison guard."
T_SCENARIO_2017_APOCALYPSE_PHASE_04_QUEST_04D_TITLE,Deliver military equipment.
T_SCENARIO_2017_APOCALYPSE_PHASE_04_START,"My Lord, the sun! An eclipse is forming! We have to make haste or we are all doomed!"
T_SCENARIO_2017_APOCALYPSE_PHASE_04_SUCCESS,Great! We are almost ready to get this fella out of prison! Next time we meet you can talk to the guy personally.
T_SCENARIO_2017_APOCALYPSE_PHASE_05_QUEST_05A_DESC,Maybe you can convince me by making it worth my while. I haven't tasted any sausages in a long while.
T_SCENARIO_2017_APOCALYPSE_PHASE_05_QUEST_05B_DESC,"Alright alright. I will help you. That little curse of yours seems to be a really nasty one, but it can be lifted by a simple ritual.\n\nWhy do you even have built your town on top of an ancient cemetery in the first place?"
T_SCENARIO_2017_APOCALYPSE_PHASE_05_QUEST_05B_SUCCESS,"The good news is, the curse can be reversed. But we need some resources which are not easy to come by.\n\nWe need a charged quartz crystal, a potion of timelessness and a lightning rod."
T_SCENARIO_2017_APOCALYPSE_PHASE_05_QUEST_05_RITUAL_1_DESC,"Governor, by coincidence I have 'found' one of these quartzes in one of my raids. Unfortunately my pal ‘Roughneck’ took it when we split our gang.\n\nHe has his own bandit camp in the area."
T_SCENARIO_2017_APOCALYPSE_PHASE_05_QUEST_05_RITUAL_1_TITLE,Acquire the charged quartz from the bandit camp.
T_SCENARIO_2017_APOCALYPSE_PHASE_05_QUEST_05_RITUAL_2_DESC,"Governor, the lightning rod can be built with normal iron bars and some tools."
T_SCENARIO_2017_APOCALYPSE_PHASE_05_QUEST_05_RITUAL_2_TITLE,Build the lightning rod.
T_SCENARIO_2017_APOCALYPSE_PHASE_05_QUEST_05_RITUAL_3_DESC,"My Lord, I can prepare the potion if you can get me the necessary ingredients."
T_SCENARIO_2017_APOCALYPSE_PHASE_05_QUEST_05_RITUAL_3_TITLE,Get the potion ingredients.
T_SCENARIO_2017_APOCALYPSE_PHASE_05_QUEST_05_RITUAL_END_DESC,"Now you have to drink the potion, while holding the lightning rod in your left hand and the charged quartz in your right. Then you have to stand in open ground until a lightning strike hits the rod."
T_SCENARIO_2017_APOCALYPSE_PHASE_05_QUEST_05_RITUAL_END_TITLE,Perform the ritual.
T_SCENARIO_2017_APOCALYPSE_PHASE_05_START,You are the last person I would have expected to free me from prison. Because of YOU I ended up there in the first place.
T_SCENARIO_2017_APOCALYPSE_PHASE_05_START_02,Well it seems you have some trouble with a curse. And now you want my help?
T_SCENARIO_2017_APOCALYPSE_THUNDERSTORM_WARNING,Lord! A terrible thunderstorm is brewing over our little town. Let's make sure our fire lookout towers are fully alert!
T_SCENARIO_2017_APOCALYPSE_TRADE_QUEST_01_DESC,Governor. It is way too dangerous for me to come to your town. But I can make arrangements for you if you can pay the price…
T_SCENARIO_2017_ELECTION_BANDIT_QUEST_01_DESC,Don’t you think that the soldiers in town waste too many valuable resources? We could easily sell them and make some money on the side. The only thing you have to do is to make sure the quartermaster is distracted somehow.
T_SCENARIO_2017_ELECTION_BANDIT_QUEST_01_TITLE,Unassign the quartermaster from the barracks.
T_SCENARIO_2017_ELECTION_BANDIT_QUEST_01_TITLE_CASTLE,Unassign the carriers from the castle.
T_SCENARIO_2017_ELECTION_BANDIT_QUEST_02_DESC,"Governor, my boys need some undisturbed time at the city walls. You know, they like to be on their own, when “storing” goods outside the walls. It is important that the guards near the wall are somewhere else."
T_SCENARIO_2017_ELECTION_BANDIT_QUEST_02_TITLE,Unassign all soldiers.
T_SCENARIO_2017_ELECTION_BANDIT_QUEST_03_DESC,"I have some small problem with the population in town. You see, we help them with our presence and they do not want to pay for our kind deeds, you know?"
T_SCENARIO_2017_ELECTION_BANDIT_QUEST_03_TITLE,Collect protection money.
T_SCENARIO_2017_ELECTION_BANDIT_QUEST_04_DESC,"Governor, unfortunately you did not collect enough money to meet my “expenses” here in town. I need the rest of my money back. How about you “invest” some money yourself?"
T_SCENARIO_2017_ELECTION_BANDIT_QUEST_05_DESC,"My faction likes to conduct a little gambling tournament at the tavern tonight, “semi legal”. How about you take care of some good entertainment at the tavern and send over some brew and juice."
T_SCENARIO_2017_ELECTION_BANDIT_QUEST_06_DESC,"My “business-partners” want some appropriate feeding while the gambling tournament lasts. Send over some sausages and bread, so nobody is going to starve, would you?"
T_SCENARIO_2017_ELECTION_BANDIT_QUEST_06_TITLE,Deliver sausages and bread.
T_SCENARIO_2017_ELECTION_BANDIT_QUEST_07_DESC,"Governor, I come before you with another bidding. My goons...ehhm..I meant business partners of course, need more means of exerting pressure to do their jobs better. How about you sent over some weapons and armors, okay?"
T_SCENARIO_2017_ELECTION_BANDIT_QUEST_07_TITLE,Deliver weapons and armor.
T_SCENARIO_2017_ELECTION_BANDIT_QUEST_TAVERN_DESC,"My “business-partners” want some entertainment, Governor. We need a tavern to relax a little. "
T_SCENARIO_2017_ELECTION_BANDIT_START,"Welcome Governor. Thank you for spending some time to meet me. I am the representative for the… ehmm… “shady” faction. We can support you in your endeavor to be reelected, but first you need to do some tasks for us."
T_SCENARIO_2017_ELECTION_BANDIT_SUCCESS,"Governor, you supported us by completing our tasks and now it is our turn to show some appreciation.\n\nYou scratched my back, and now I’ll scratch yours and change the outcome of the election in your favor. "
T_SCENARIO_2017_ELECTION_BANDIT_TITLE,Complete all tasks for the shady faction.
T_SCENARIO_2017_ELECTION_CHOSE_FACTION_BANDITS,Choose the “shady” faction.
T_SCENARIO_2017_ELECTION_CHOSE_FACTION_FLOWERCLUB,Work with the friends of flowers club.
T_SCENARIO_2017_ELECTION_CHOSE_FACTION_MERCHANTS,Work with the guild of merchants.
T_SCENARIO_2017_ELECTION_CHOSE_FACTION_MILITARY,Choose the military faction.
T_SCENARIO_2017_ELECTION_CHOSE_FACTION_NOBLEMAN,Select the noblemen faction.
T_SCENARIO_2017_ELECTION_CHOSE_FACTION_QUEST_01_DESC,"My Lord, you should decide which faction you want to support. After your choice you should concentrate on fulfilling the factions demands. Once convinced to vote in your favor, you can choose a different faction."
T_SCENARIO_2017_ELECTION_CHOSE_FACTION_RELIGIOUS,Visit the religious faction.
T_SCENARIO_2017_ELECTION_CHOSE_FACTION_SERVANTS,Choose the servant faction.
T_SCENARIO_2017_ELECTION_CHOSE_FACTION_SMALLFOLK,Visit the small folk.
T_SCENARIO_2017_ELECTION_FLOWERCLUB_QUEST_01_DESC,"This town is very bland. One can easily notice that you have no eye for detail and beauty. Why did you not come up with a plan to change this, Governor?"
T_SCENARIO_2017_ELECTION_FLOWERCLUB_QUEST_01_TITLE,Plant more flowerbeds.
T_SCENARIO_2017_ELECTION_FLOWERCLUB_QUEST_02_DESC,"Governor, are you lazy again? Do you not see that all flowers are close to withering? Maybe you should take more care about the wonderful nature around you."
T_SCENARIO_2017_ELECTION_FLOWERCLUB_QUEST_03_DESC,"It stinks in town, Governor! This time it is really just your fault. The sewers are clogged and flowing over.\n\nTake care of the situation!"
T_SCENARIO_2017_ELECTION_FLOWERCLUB_QUEST_03_TITLE,Build more storm drains.
T_SCENARIO_2017_ELECTION_FLOWERCLUB_QUEST_04_DESC,There we have it! Finally the city is presentable and the flowers are blossoming all over and now this! Take a look at the townhouses! They are ruinous at best.
T_SCENARIO_2017_ELECTION_FLOWERCLUB_QUEST_05_DESC,"Governor, this is a disgrace!\nThese roaming animals have eaten a good amount of my most beautiful flowers. How could you let it come to that?\n\nI demand more hunter’s cabins immediately, to remove these creatures from my flowerbeds."
T_SCENARIO_2017_ELECTION_FLOWERCLUB_QUEST_06_DESC,"For the state horticultural show, you have to ensure that enough seating possibilities are available. Some benches carefully placed around town should be enough.\n\nSee to it that it is done!"
T_SCENARIO_2017_ELECTION_FLOWERCLUB_QUEST_06_TITLE,Build benches in town.
T_SCENARIO_2017_ELECTION_FLOWERCLUB_QUEST_07_DESC,"Those poor animals, Governor.\n\nThe pigs are living in inhuman conditions here in town and cannot roam free like they are supposed to be.\n\nThe friends of flowers club demands the destruction of the pig farm and the butcher’s workshop!"
T_SCENARIO_2017_ELECTION_FLOWERCLUB_QUEST_07_TITLE,Demolish the pig farm and the butcher’s workshop.
T_SCENARIO_2017_ELECTION_FLOWERCLUB_START,"Governor, I am the chairwoman of the friends of flowers club. So you demand our support in the coming election. Why isn’t a competent woman like myself elected for Governor of a town like this?"
T_SCENARIO_2017_ELECTION_FLOWERCLUB_SUCCESS,Despite my initial doubts in your competence as a Governor you actually proved to be a true friend to the friends of flowers club.\nWe will vote for you in the election.
T_SCENARIO_2017_ELECTION_FLOWERCLUB_TITLE,Complete all demands of the friends of flowers club.
T_SCENARIO_2017_ELECTION_MAINQUEST_DESC,"My Lord, soon a new Governor will be elected in this town.\n\nI recommend we start convincing the factions in this town to vote for you. I don’t think we have enough time to convince all of them, so you should choose carefully who we should support."
T_SCENARIO_2017_ELECTION_MAINQUEST_FAILED,"The election outcome just came in, my Lord.\n\nI fear I have to tell you, that we did not manage to get enough votes from the factions in town.\n\nWe have to clear the castle before next week, when the new Governor will take over our offices…"
T_SCENARIO_2017_ELECTION_MAINQUEST_SUCCESS,"My Lord, we managed to convince enough factions in town to vote for us. Our mandate in this town is secured.\n\nLet’s toast to several more years in this office."
T_SCENARIO_2017_ELECTION_MAINQUEST_TIMER,"Lord Governor, there is not much time until the election begins. We have to make haste and convince enough factions to vote for you."
T_SCENARIO_2017_ELECTION_MAINQUEST_TIMER_TITLE,Remaining time: 
T_SCENARIO_2017_ELECTION_MAINQUEST_TITLE,Convince a minimum of 3 factions to win the election.
T_SCENARIO_2017_ELECTION_MERCHANTS_QUEST_01_DESC,"My Lord, the guild of merchants is outraged. Our marketplace was demolished and should have been rebuilt a long time ago."
T_SCENARIO_2017_ELECTION_MERCHANTS_QUEST_02_DESC,What an outrage! The carrier Townies stored too many goods in the trade guild building. It has collapsed! How can we manage any trade when things like that happen all the time.\n\nPlease rebuild the trade guild.
T_SCENARIO_2017_ELECTION_MERCHANTS_QUEST_02_TITLE,Rebuild the trade guild.
T_SCENARIO_2017_ELECTION_MERCHANTS_QUEST_03_DESC,"Wonderful, my Liege. Now we can finally commence trading again. Would you kindly set up a trade order at the trade guild? This should push our town back to its rightful place in the region."
T_SCENARIO_2017_ELECTION_MERCHANTS_QUEST_03_TITLE,Have an active trade order at the trade guild.
T_SCENARIO_2017_ELECTION_MERCHANTS_QUEST_04_DESC,"Money! Everything is always about the money, Governor. It is our highest priority to ensure that enough profit is made by trading.\n\nLet’s make some money, Governor!"
T_SCENARIO_2017_ELECTION_MERCHANTS_QUEST_05_DESC,"The free space at our marketplace is getting filled up pretty fast, Governor. You should contemplate to upgrade the marketplace so we have more space and can trade more efficiently."
T_SCENARIO_2017_ELECTION_MERCHANTS_QUEST_05_TITLE,Upgrade the marketplace.
T_SCENARIO_2017_ELECTION_MERCHANTS_QUEST_06_DESC,"Many Townies ask for small market stalls dispersed over the town, Governor. This way we could increase the inner-city trade. A pretty good idea, is it?"
T_SCENARIO_2017_ELECTION_MERCHANTS_QUEST_06_TITLE,Place market stalls in town.
T_SCENARIO_2017_ELECTION_MERCHANTS_QUEST_07_DESC,"I have made a very profitable trade contract available, Governor. The prices for clothes and brew have increased vastly!\n\nI can smell coin! Lot’s of coin!"
T_SCENARIO_2017_ELECTION_MERCHANTS_QUEST_07_TITLE,Sell clothes and brew at the marketplace.
T_SCENARIO_2017_ELECTION_MERCHANTS_START,"Governor, I am the representative of the guild of merchants. To receive the vote of the guild for the coming election, you need to improve the trade situation in town considerably."
